ID,Postcode,Locality,State,Longitude,Latitude,Category,Type,SA3,SA3 Name,SA4,SA4 Name,Status
806,2421,TORRYBURN,NSW,151.543017,-32.601853,Delivery Area,Delivery Area,10602,Maitland,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
807,2421,TREVALLYN,NSW,151.543017,-32.601853,,,10602,Maitland,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
808,2421,VACY,NSW,151.543017,-32.601853,Delivery Area,Delivery Area,10602,Maitland,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
20331,2421,WEBBERS CREEK,NSW,151.5127294,-32.58240999,Delivery Area,Delivery Area,10602,Maitland,106,Hunter Valley exc Newcastle,Updated 6-Feb-2020
809,2422,BACK CREEK,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
810,2422,BAKERS CREEK,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
811,2422,BARRINGTON,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
812,2422,BARRINGTON TOPS,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20332,2422,BAXTERS RIDGE,NSW,151.9042773,-31.70736492,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
813,2422,BELBORA,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
814,2422,BERRICO,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
815,2422,BINDERA,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
816,2422,BOWMAN,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
817,2422,BOWMAN FARM,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
818,2422,BRETTI,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
819,2422,BULLIAC,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
820,2422,BUNDOOK,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20333,2422,CALLAGHANS CREEK,NSW,152.0057689,-31.85785497,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
821,2422,CALLAGHANS CREEKS,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
822,2422,COBARK,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
823,2422,CONEAC,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
824,2422,COPELAND,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
825,2422,CORROBOREE FLAT,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
826,2422,CRAVEN,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
827,2422,CRAVEN PLATEAU,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
828,2422,CURRICABARK,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
829,2422,DEWITT,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
830,2422,DOON AYRE,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
831,2422,FAULKLAND,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
832,2422,FORBESDALE,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
833,2422,GANGAT,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
834,2422,GIRO,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
835,2422,GLEN WARD,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
836,2422,GLOUCESTER,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20334,2422,GLOUCESTER TOPS,NSW,151.6196186,-32.06617564,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
837,2422,INVERGORDON,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
838,2422,KIA ORA,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20335,2422,MARES RUN,NSW,151.8000688,-31.64114923,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
839,2422,MAUDVILLE,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20336,2422,MERNOT,NSW,151.572082,-31.68852751,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
840,2422,MOGRANI,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
841,2422,MOGRANI CREEK,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
842,2422,MOPPY,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
843,2422,MOUNT PEERLESS,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
844,2422,PITLOCHRY,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
845,2422,RAWDON VALE,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
846,2422,ROOKHURST,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
847,2422,STRATFORD,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20337,2422,TERREEL,NSW,152.0443123,-32.22050122,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
848,2422,TIBBUC,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
849,2422,TITAATEE CREEK,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
850,2422,TUGRABAKH,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
851,2422,UPPER BOWMAN,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
852,2422,WALLANBAH,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
853,2422,WAPRA,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
854,2422,WARDS RIVER,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
855,2422,WAUKIVORY,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
856,2422,WIRRADGURIE,NSW,151.865806,-31.973082,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
857,2422,WOKO,NSW,151.865806,-31.973082,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
858,2423,BOMBAH POINT,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
859,2423,BOOLAMBAYTE,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
860,2423,BULAHDELAH,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
861,2423,BUNGWAHL,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
862,2423,COOLONGOLOOK,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
863,2423,CRAWFORD RIVER,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
864,2423,MARKWELL,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
865,2423,MAYERS FLAT,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20338,2423,MUNGO BRUSH,NSW,152.3387837,-32.50359189,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20339,2423,MYALL LAKE,NSW,152.3595903,-32.43663026,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
866,2423,NERONG,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
867,2423,SEAL ROCKS,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
868,2423,TOPI TOPI,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
869,2423,UPPER MYALL,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20340,2423,VIOLET HILL,NSW,152.32089,-32.45109008,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
870,2423,WALLINGAT,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
871,2423,WANG WAUK,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
872,2423,WARRANULLA,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
873,2423,WILLINA,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
874,2423,WOOTTON,NSW,152.270901,-32.364861,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20341,2423,YAGON,NSW,152.4779446,-32.4396064,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
875,2424,CAFFREYS FLAT,NSW,151.964845,-31.6402,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20342,2424,CELLS RIVER,NSW,152.1167381,-31.56699059,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
876,2424,CHARITY CREEK,NSW,151.964845,-31.6402,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
877,2424,COOPLACURRIPA,NSW,151.964845,-31.6402,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
878,2424,CUNDLE FLAT,NSW,151.964845,-31.6402,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
879,2424,KNORRIT FLAT,NSW,151.964845,-31.6402,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20343,2424,KNORRIT FOREST,NSW,152.1403477,-31.81134946,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
880,2424,MOUNT GEORGE,NSW,151.964845,-31.6402,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
881,2424,NUMBER ONE,NSW,151.964845,-31.6402,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
882,2424,ROCKS CROSSING,NSW,151.964845,-31.6402,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
883,2424,TIRI,NSW,151.964845,-31.6402,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
884,2424,WOODSIDE,NSW,151.964845,-31.6402,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
885,2425,ALLWORTH,NSW,152.002451,-32.417598,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
886,2425,BOORAL,NSW,152.002451,-32.417598,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
887,2425,GIRVAN,NSW,152.002451,-32.417598,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
888,2425,STROUD,NSW,152.002451,-32.417598,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
889,2425,THE BRANCH,NSW,152.002451,-32.417598,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
890,2425,WASHPOOL,NSW,152.002451,-32.417598,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
891,2426,COOPERNOOK,NSW,152.595335,-31.817926,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
892,2426,LANGLEY VALE,NSW,152.595335,-31.817926,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
893,2426,MOTO,NSW,152.595335,-31.817926,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
894,2427,CROWDY HEAD,NSW,152.686583,-31.842318,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
895,2427,HARRINGTON,NSW,152.686583,-31.842318,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
896,2428,BLUEYS BEACH,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
897,2428,BOOMERANG BEACH,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
898,2428,BOOTI BOOTI,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
899,2428,CHARLOTTE BAY,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
900,2428,COOMBA BAY,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
901,2428,COOMBA PARK,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
902,2428,DARAWANK,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
903,2428,ELIZABETH BEACH,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
904,2428,FORSTER,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
905,2428,FORSTER SHOPPING VILLAGE,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
906,2428,GREEN POINT,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
907,2428,PACIFIC PALMS,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
908,2428,SANDBAR,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
20344,2428,SHALLOW BAY,NSW,152.4166347,-32.2197804,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
909,2428,SMITHS LAKE,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
910,2428,TARBUCK BAY,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
911,2428,TIONA,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
912,2428,TUNCURRY,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
20345,2428,WALLINGAT,NSW,152.4392095,-32.3182948,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
20346,2428,WALLIS LAKE,NSW,152.4900719,-32.2526026,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
913,2428,WHOOTA,NSW,152.454216,-32.196739,Delivery Area,Delivery Area,10801,Great Lakes,108,Mid North Coast,Updated 6-Feb-2020
914,2429,BOBIN,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
915,2429,BOORGANNA,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
916,2429,BUCCA WAUKA,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
917,2429,BULBY BRUSH,NSW,152.292395,-31.770375,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
918,2429,BULGA FOREST,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
919,2429,BUNYAH,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
920,2429,BURRELL CREEK,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
921,2429,CAPARRA,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
922,2429,CEDAR PARTY,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
923,2429,COMBOYNE,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
924,2429,DINGO FOREST,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20347,2429,DOLLYS FLAT,NSW,152.2985498,-31.86662911,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
925,2429,DYERS CROSSING,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
926,2429,ELANDS,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
927,2429,FIREFLY,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
928,2429,INNES VIEW,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
929,2429,KARAAK FLAT,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20348,2429,KHATAMBUHL,NSW,151.9926691,-31.7591426,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
930,2429,KILLABAKH,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
931,2429,KILLAWARRA,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
932,2429,KIMBRIKI,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
933,2429,KINGS CREEK,NSW,152.292395,-31.770375,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
934,2429,KIPPAXS,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
935,2429,KRAMBACH,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
936,2429,KUNDIBAKH,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
937,2429,MARLEE,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
938,2429,MOORAL CREEK,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
939,2429,STRATHCEDAR,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
940,2429,THE BIGHT,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3329,2429,TIPPERARY,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3330,2429,WARRIWILLAH,NSW,152.292395,-31.770375,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3331,2429,WHERROL FLAT,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3332,2429,WINGHAM,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3333,2429,YARRATT FOREST,NSW,152.292395,-31.770375,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3334,2430,BLACK HEAD,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3335,2430,BOHNOCK,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3336,2430,BOOTAWA,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3337,2430,BRIMBIN,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
20349,2430,CABBAGE TREE ISLAND,NSW,152.5901573,-31.94592129,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3338,2430,CHATHAM,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3339,2430,CROKI,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3340,2430,CUNDLETOWN,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3341,2430,DIAMOND BEACH,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3342,2430,DUMARESQ ISLAND,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3343,2430,FAILFORD,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3344,2430,GHINNI GHINNI,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3345,2430,GLENTHORNE,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3346,2430,HALLIDAYS POINT,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3347,2430,HAPPY VALLEY,NSW,152.503209,-31.899311,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3348,2430,HILLVILLE,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3349,2430,JONES ISLAND,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3350,2430,KIWARRAK,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3351,2430,KOLODONG,NSW,152.503209,-31.899311,,,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3352,2430,KOORAINGHAT,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
3353,2430,KUNDLE KUNDLE,NSW,152.503209,-31.899311,Delivery Area,Delivery Area,10805,Taree - Gloucester,108,Mid North Coast,Updated 6-Feb-2020
